,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
346,2021,EN,FT,Automation Engineer,72000,USD,72000,US,100,US,L
347,2021,MI,FT,Site Reliability Engineer,100000,CHF,109371,CH,50,CH,L
348,2021,MI,FT,Cloud Architect,36000,USD,36000,AM,0,AM,L
349,2020,EN,FT,Cloud Operations Engineer,87000,CHF,92710,CH,0,CH,L
350,2021,MI,FT,DevOps Engineer,115000,USD,115000,US,100,US,L
351,2021,MI,FT,DevOps Engineer,171000,USD,171000,US,100,US,M
352,2020,EN,FT,DevOps Engineer,90000,USD,90000,US,100,US,M
353,2020,EN,FT,DevOps Engineer,80000,USD,80000,US,100,US,L
354,2020,EX,FT,IT DevOps Engineer,125000,USD,125000,US,100,US,S
355,2021,EN,FT,DevOps Engineer,70000,USD,70000,US,0,US,L
356,2021,EN,FT,DevOps Engineer,113000,USD,113000,US,100,US,M
357,2021,SE,FT,Staff Platform Engineer,191000,USD,191000,US,100,US,M
358,2021,SE,FT,Principal DevOps Engineer,173000,USD,173000,US,50,US,L
359,2021,MI,FT,Cloud DevOps Engineer,110000,USD,110000,US,100,US,S
360,2020,MI,FT,DevOps Developer,56000,EUR,63866,AT,100,AT,S
361,2020,EN,FT,Platform Engineer,50000,GBP,64132,GB,50,GB,L
362,2020,MI,FT,Site Reliability Engineer,40000,GBP,51305,GB,100,GB,M
363,2021,EN,FT,DevOps Engineer,50000,USD,50000,US,100,US,M
364,2021,EN,FT,Site Reliability Engineer,105000,USD,105000,US,50,US,L
365,2021,SE,FT,Site Reliability Engineer,115000,USD,115000,US,100,US,M
366,2021,SE,FT,Site Reliability Engineer,115000,USD,115000,US,100,US,M
367,2020,SE,FT,DevOps Engineer,150000,USD,150000,US,100,US,L
368,2021,SE,FT,DevOps Engineer,68000,EUR,80379,AT,50,AT,L
369,2021,SE,FT,DevOps Engineer,165000,USD,165000,US,100,US,M
370,2021,MI,FT,Site Reliability Engineer,51520,USD,51520,MY,100,MY,L
371,2021,SE,FT,Site Reliability Engineer,200000,USD,200000,US,100,US,M
372,2021,SE,FT,Lead DevOps Engineer,105000,USD,105000,US,100,US,L
373,2021,SE,FT,Site Reliability Engineer,177000,USD,177000,US,100,US,L
374,2020,SE,FT,DevOps Consultant,85000,GBP,109024,GB,100,GB,M
375,2021,SE,FT,Principal DevOps Engineer,170000,USD,170000,US,100,US,L
376,2020,MI,FT,DevOps Engineer,76000,USD,76000,US,100,US,L
377,2021,EN,FT,Site Reliability Engineer,110000,USD,110000,US,100,US,L
378,2021,EN,FT,Cloud Infrastructure Engineer,105000,USD,105000,US,100,US,M
379,2020,EN,FT,DevOps Engineer,88000,USD,88000,US,100,US,L
380,2020,MI,FT,DevOps Engineer,160000,CAD,119342,CA,100,US,L
381,2021,SE,FT,DevOps Engineer,144000,USD,144000,US,100,US,L
382,2021,SE,FT,Site Reliability Engineering Manager,180000,CAD,143572,CA,100,CA,L
383,2021,EX,FT,DevOps Architect,220000,USD,220000,US,100,US,L
384,2021,SE,FT,DevOps Infrastructure Engineer,185000,USD,185000,US,100,US,M
385,2021,MI,FT,DevOps Engineer,60000,EUR,70923,FR,100,FR,S
386,2021,SE,FT,DevOps Team Lead,145000,USD,145000,US,100,US,M
387,2020,SE,FT,Site Reliability Engineer,120000,USD,120000,US,100,US,L
388,2021,SE,FT,Cloud Infrastructure Engineer,435000,USD,435000,US,50,US,L
389,2020,SE,FT,Principal DevOps Engineer,145000,USD,145000,US,100,US,L
390,2021,EN,FT,Site Reliability Engineer,74000,USD,74000,US,100,US,L
391,2021,EN,FT,Infrastructure Engineer,50000,GBP,68773,GB,100,US,L
392,2021,SE,FT,Site Reliability Engineer,135000,USD,135000,US,50,US,M
393,2021,SE,FT,DevOps Engineer,150000,USD,150000,US,100,US,L
394,2020,MI,FT,DevOps Engineer,52000,EUR,59304,AT,50,AT,L
395,2020,EN,FT,Site Reliability Engineer,26000,GBP,33348,GB,100,GB,L
396,2021,SE,FT,Staff DevOps Engineer,195000,USD,195000,US,100,US,M
397,2020,SE,FT,Cloud Architect,175000,USD,175000,US,100,US,L
398,2020,SE,FT,Site Reliability Engineer,128000,USD,128000,US,100,US,L
399,2021,SE,FT,DevOps Engineer,175000,USD,175000,US,100,US,S
400,2021,EN,FT,DevOps Engineer,41000,GBP,56394,GB,100,GB,L
401,2021,EN,FT,Cloud Infrastructure Engineer,95000,USD,95000,US,100,US,M
402,2020,MI,FT,Network Deployment Engineer,130000,USD,130000,US,100,US,L
403,2021,SE,FT,Lead DevOps Engineer,1320000,NOK,153544,NO,50,NO,M
404,2021,SE,FT,Site Reliability Engineer,275000,USD,275000,US,0,US,L
405,2020,MI,FT,Site Reliability Engineer,98000,USD,98000,US,100,US,M
406,2021,MI,FT,DevOps Engineer,110000,USD,110000,US,100,US,L
407,2020,SE,FT,DevOps Engineer,150000,USD,150000,US,100,US,M
408,2021,MI,FT,Security Automation Engineer,96000,CAD,76572,CA,100,CA,S
409,2021,SE,FT,Infrastructure Engineer,210000,USD,210000,US,100,US,L
410,2021,MI,FT,DevOps Engineer,100000,USD,100000,US,100,US,M
411,2021,SE,FT,Infrastructure Engineer,124630,USD,124630,US,100,AU,L
412,2021,EN,FT,DevOps Engineer,126500,USD,126500,US,100,US,L
413,2021,EN,FT,DevOps Engineer,42000,GBP,57769,GB,50,GB,S
414,2020,EN,FT,DevOps Engineer,80000,USD,80000,US,100,US,M
415,2021,MI,FT,DevOps Consultant,100000,USD,100000,US,100,US,M
416,2021,SE,FT,Site Reliability Engineer,155000,USD,155000,US,100,US,M
417,2021,SE,FT,Cloud Infrastructure Engineer,146000,USD,146000,US,100,US,M
418,2021,SE,FT,DevOps Engineer,41000,USD,41000,BG,100,AT,L
419,2020,SE,FT,DevOps Engineer,95000,CAD,70859,CA,50,CA,S
420,2021,SE,FT,Site Reliability Engineer,203000,USD,203000,US,100,US,L
421,2021,SE,FT,DevOps Engineer,155000,USD,155000,US,100,US,L
422,2021,MI,FT,Platform Engineer,47500,GBP,65334,GB,100,GB,L
423,2021,MI,FT,Site Reliability Engineer,135000,USD,135000,US,0,US,S
424,2020,MI,FT,Site Reliability Engineer,180000,USD,180000,US,50,US,L
425,2021,SE,FT,Infrastructure Engineer,67000,EUR,79197,ES,100,GB,M
426,2020,SE,FT,Principal Site Reliability Engineer,95000,USD,95000,US,100,US,M
427,2021,MI,FT,DevOps Engineer,110000,USD,110000,US,100,US,L
428,2020,MI,FT,DevOps Engineer,125000,USD,125000,US,0,US,L
429,2020,SE,FT,DevOps Engineer,135000,CAD,100695,CA,100,CA,S
430,2021,EN,CT,Azure DevOps Engineer,50000,USD,50000,US,100,US,L
431,2021,MI,FT,Cloud DevOps Engineer,110000,USD,110000,US,100,US,L
432,2020,EN,FT,Cloud Infrastructure Architect,67500,USD,67500,US,0,US,L
433,2021,EN,FT,Cloud Engineer,80000,USD,80000,US,100,US,L
434,2021,EX,FT,DevOps Manager,150000,USD,150000,US,100,US,L
435,2021,SE,FT,Site Reliability Engineer,95000,EUR,112295,IE,100,IE,M
436,2021,SE,FT,Site Reliability Engineer,178000,USD,178000,US,100,US,M
437,2021,MI,FT,Cloud Engineer,151000,USD,151000,US,50,US,L
438,2021,MI,FT,DevOps Engineer,60000,GBP,82528,GB,100,GB,S
439,2021,MI,FT,DevOps Manager,21000,EUR,24823,HR,0,HR,S
440,2020,EN,FT,DevOps Engineer,12000,EUR,13685,HR,0,HR,M
441,2021,MI,CT,DevOps Engineer,185000,PLN,47891,PL,100,PL,L
442,2021,EX,FT,Site Reliability Engineering Manager,170000,USD,170000,US,100,US,M
443,2020,MI,FT,DevOps Team Lead,45000,GBP,57718,GB,100,GB,S
444,2021,EN,FT,DevOps Engineer,150000,USD,150000,US,100,US,M
445,2021,MI,FT,Infrastructure Engineer,250000,USD,250000,US,100,US,M
446,2021,SE,CT,Cloud DevOps Engineer,170000,USD,170000,US,100,US,L
447,2020,SE,FT,Site Reliability Engineer,165000,USD,165000,US,100,US,M
448,2021,MI,FT,Cloud DevOps Engineer,42000,USD,42000,GT,100,SV,L
449,2021,SE,CT,Cloud DevOps Engineer,180000,EUR,212770,PT,100,DE,L
450,2020,EN,FT,DevOps Engineer,80000,USD,80000,US,100,US,M
451,2021,SE,FT,Platform Engineer,90000,EUR,106385,ES,100,BE,M
452,2021,MI,FT,Infrastructure Engineer,90000,USD,90000,US,100,US,L
453,2021,SE,FT,Director of Infrastructure,116000,USD,116000,US,100,US,S
454,2021,MI,FT,DevOps Engineer,90000,CAD,71786,CA,100,CA,M
455,2021,EN,FT,DevOps Engineer,33000,EUR,39007,FR,50,FR,L
456,2021,SE,FT,Cloud Infrastructure Engineer,205000,USD,205000,US,100,US,L
457,2021,SE,CT,DevOps Engineer,288000,PLN,74555,PL,100,PL,L
458,2021,MI,FT,DevOps Consultant,205000,USD,205000,US,100,US,L
459,2021,SE,FT,Lead DevOps Engineer,222000,USD,222000,US,100,US,M
460,2021,SE,FT,DevOps Engineer,150000,AUD,112575,AU,50,AU,L
461,2021,MI,FT,DevOps Engineer,100000,CAD,79762,CA,100,CA,M
462,2021,MI,FT,Site Reliability Engineer,132000,USD,132000,US,100,US,L
463,2021,SE,FT,Platform Engineer,300000,CAD,239287,CA,100,CA,L
464,2020,MI,FT,DevOps Engineer,45000,USD,45000,CZ,50,CZ,M
465,2021,MI,FT,DevOps Engineer,105000,USD,105000,US,100,US,L
466,2021,MI,FT,DevOps Engineer,47000,GBP,64647,GB,50,GB,L
467,2021,SE,FT,Cloud Architect,145000,USD,145000,US,100,US,L
468,2021,MI,FT,DevOps Architect,145000,USD,145000,US,100,US,M
469,2021,SE,FT,Cloud Infrastructure Engineer,185000,USD,185000,US,100,US,M
470,2020,SE,FT,Principal DevOps Engineer,103000,USD,103000,US,100,US,L
471,2021,MI,FT,DevOps Engineer,100500,USD,100500,US,100,US,L
472,2020,MI,FT,DevOps Engineer,103000,USD,103000,US,50,US,L
473,2021,MI,FT,DevOps Engineer,224000,USD,224000,US,50,US,L
474,2021,SE,FT,Cloud Engineer,145000,USD,145000,US,100,US,L
475,2021,SE,FT,DevOps Engineer,185000,USD,185000,US,100,US,M
476,2021,MI,FT,DevOps Consultant,52000,EUR,61467,FI,50,FI,L
477,2021,SE,FT,DevOps Engineer,125000,USD,125000,US,100,US,L
478,2021,SE,FT,DevOps Engineer,200000,USD,200000,US,100,US,S
479,2020,MI,FT,DevOps Engineer,75000,USD,75000,US,100,US,L
480,2021,EX,FT,DevOps Manager,140000,USD,140000,AU,100,US,M
481,2021,MI,FT,DevOps Engineer,121000,USD,121000,US,50,US,L
482,2021,EN,FT,Cloud Engineer,62000,USD,62000,US,100,US,M
483,2020,MI,FT,Site Reliability Engineer,75000,CAD,55941,CA,100,CA,L
484,2021,MI,FT,Platform Engineer,110000,NZD,77762,NZ,100,NZ,L
485,2021,EN,FT,Site Reliability Engineer,88600,USD,88600,US,100,US,M
486,2020,EN,FT,Infrastructure Specialist,4800000,HUF,15593,HU,50,HU,L
487,2021,SE,CT,Principal Cloud Architect,54000,USD,54000,MX,100,US,S
488,2021,MI,FT,Cloud Infrastructure Architect,190000,USD,190000,US,100,US,M
489,2021,SE,FT,DevOps Engineer,125000,USD,125000,US,100,US,L
490,2021,SE,FT,Site Reliability Engineer,200000,USD,200000,US,100,US,L
491,2020,EN,FT,Cloud DevOps Engineer,80000,USD,80000,US,100,US,L
492,2021,MI,FT,Cloud Engineer,72000,GBP,99033,GB,100,GB,S
493,2020,MI,FT,DevOps Architect,160000,USD,160000,US,100,US,M
494,2021,MI,FT,DevOps Engineer,19200,EUR,22695,RS,100,CH,L
495,2020,SE,FT,DevOps Engineer,140000,CAD,104424,CA,100,CA,L
496,2021,SE,FT,Staff DevOps Engineer,210000,USD,210000,US,100,US,L
497,2021,SE,FT,DevOps Manager,100000,USD,100000,US,100,US,L
498,2021,MI,FT,DevOps Engineer,155000,USD,155000,US,100,US,L
499,2020,MI,FT,Azure Cloud Engineer,150000,USD,150000,US,100,US,L
500,2021,SE,FT,Site Reliability Engineer,150000,USD,150000,CA,100,US,S
501,2021,SE,FT,Lead DevOps Engineer,260000,USD,260000,US,100,US,L
502,2021,SE,FT,DevOps Engineer,180000,CAD,143572,CA,100,US,M
503,2021,SE,FT,DevOps Architect,180000,USD,180000,US,100,US,L
504,2021,MI,FT,DevOps Engineer,133000,USD,133000,US,100,US,M
505,2021,SE,FT,Cloud Infrastructure Engineer,145000,USD,145000,US,100,US,L
506,2021,EN,FT,DevOps Engineer,92000,USD,92000,US,100,US,L
507,2021,EN,FT,Cloud Platform Engineer,40000,GBP,55018,GB,100,GB,L
508,2021,SE,FT,Cloud Operations Engineer,140000,USD,140000,US,100,US,L
509,2020,MI,FT,Infrastructure Architect,118000,USD,118000,US,100,US,L
510,2021,MI,FT,Site Reliability Engineer,90000,USD,90000,US,0,US,M
511,2021,MI,FT,Site Reliability Engineer,75000,GBP,103160,GB,100,GB,L
512,2021,MI,FT,DevOps Engineer,150000,USD,150000,US,100,US,M
513,2021,SE,FT,Site Reliability Engineer,80000,EUR,94564,DE,100,DE,L
514,2020,SE,FT,Cloud Engineer,145000,USD,145000,US,50,US,L
515,2020,SE,FT,DevOps Engineer,60000,EUR,68428,FR,50,FR,L
516,2021,SE,FT,Site Reliability Engineer,155000,USD,155000,US,0,US,L
517,2021,EN,FT,DevOps Engineer,56000,GBP,77026,GB,50,GB,S
518,2020,EX,FT,Director of Infrastructure,186000,USD,186000,US,50,US,S
519,2021,EN,FT,DevOps Developer,650000,NOK,75609,NO,50,NO,M
520,2021,SE,FT,Platform Engineer,200000,CAD,159525,CA,100,CA,M
521,2021,MI,FT,Infrastructure Automation Engineer,80000,EUR,94564,AT,100,AT,S
522,2020,EN,FT,Cloud DevOps Engineer,55000,EUR,62726,DE,50,DE,M
523,2021,SE,FT,Cloud Architect,238000,USD,238000,US,100,US,M
524,2021,SE,FT,DevOps Engineer,78000,GBP,107286,GB,100,GB,L
525,2020,MI,FT,DevOps Engineer,34000,ILS,9883,IL,50,IL,M
526,2021,MI,FT,DevOps Engineer,131000,USD,131000,US,50,US,L
527,2021,SE,FT,Azure DevOps Engineer,160000,USD,160000,US,100,US,M
528,2021,MI,FT,Site Reliability Engineer,68450,GBP,94150,GB,100,GB,L
529,2021,SE,FT,Staff DevOps Engineer,180000,USD,180000,US,100,US,L
530,2021,SE,FT,Cloud Operations Engineer,121500,USD,121500,US,0,US,S
531,2020,SE,FT,Site Reliability Engineer,175000,USD,175000,US,100,US,L
532,2020,SE,FT,Platform Engineer,148000,USD,148000,US,100,US,L
533,2021,MI,FT,Cloud Engineer,150000,USD,150000,US,100,US,L
534,2020,EN,FT,Platform Engineer,1490000,INR,20105,IN,0,US,L
535,2020,MI,FT,DevOps Engineer,110000,USD,110000,US,50,US,M
536,2020,EN,FT,Linux Infrastructure Developer,710000,CAD,529582,CA,50,CA,L
537,2021,SE,FT,Principal DevOps Engineer,195000,USD,195000,US,100,US,M
538,2021,SE,FT,Lead DevOps Engineer,74400,EUR,87945,FI,100,FI,L
539,2020,SE,FT,Infrastructure Architect,110000,EUR,125452,FR,50,FR,L
540,2021,MI,FT,DevOps Engineer,2100,EUR,2482,RO,100,RO,L
541,2021,SE,FT,Site Reliability Engineer,123000,USD,123000,US,100,US,L
542,2021,SE,FT,Cloud Security Engineer,150000,USD,150000,US,100,US,L
543,2021,SE,FT,DevOps Engineer,133000,AUD,99816,AU,50,AU,M
544,2020,SE,FT,Manager of DevOps & Engineering Infrastructure,110000,USD,110000,US,50,US,L
545,2021,EX,FT,Cloud Architect,260000,USD,260000,US,100,US,L
546,2020,MI,FT,Database Reliability Engineer,85500,CAD,63773,CA,50,CA,L
547,2021,SE,FT,DevOps Engineer,55000,EUR,65013,NL,100,NL,L
548,2021,EN,FT,Platform Engineer,58750,GBP,80808,GB,100,GB,L
549,2021,MI,FT,Azure Cloud Engineer,130000,CAD,103691,CA,100,CA,L
550,2021,SE,FT,Lead DevOps Engineer,134000,USD,134000,US,100,US,L
551,2021,SE,FT,Test Automation Engineer,132000,USD,132000,US,0,US,L
552,2021,MI,FT,DevOps Engineer,80000,USD,80000,US,50,US,L
553,2021,MI,FT,Cloud Operations Engineer,43200,EUR,51064,RO,100,FR,L
554,2020,EN,FT,DevOps Engineer,58000,EUR,66147,DE,50,DE,L
555,2021,SE,FT,Azure Cloud Engineer,152500,USD,152500,US,50,US,L
556,2021,MI,FT,DevOps Manager,108470,EUR,128217,DE,0,DE,L
557,2020,MI,FT,DevOps Engineer,50000,EUR,57023,ES,100,ES,M
558,2021,EN,FT,Site Reliability Engineer,115000,USD,115000,US,100,US,M
559,2021,SE,FT,Cloud Platform Engineer,135000,USD,135000,US,100,US,L
560,2021,MI,CT,Data Infrastructure Engineer,214000,USD,214000,US,100,US,L
561,2021,EN,FT,DevOps Engineer,500000,INR,6761,IN,100,SG,L
562,2021,MI,FT,Infrastructure Engineer,72000,USD,72000,US,100,US,L
563,2020,SE,FT,Infrastructure Engineer,720000,SEK,78263,SE,0,SE,L
564,2021,EN,FT,Cloud Engineer,83000,AUD,62291,AU,0,AU,L
565,2020,EN,PT,DevOps Engineer,240000,INR,3238,IN,100,IN,S
566,2021,MI,FT,Infrastructure Engineer,55000,GBP,75650,GB,50,GB,S
567,2021,SE,FT,DevSecOps Engineer,14400000,HUF,47467,HU,100,HU,L
568,2021,SE,FT,Automation Engineer,750000,NOK,87241,NO,50,NO,L
569,2020,SE,FT,DevOps Engineer,1356000,PHP,27334,PH,100,AU,L
570,2021,SE,FT,Lead DevOps Engineer,120000,USD,120000,AE,0,AE,L
571,2020,SE,FT,Cloud Architect,84000,EUR,95799,NL,50,NL,S
572,2020,SE,FT,Lead DevOps Engineer,124000,AUD,85402,AU,100,AU,M
573,2021,MI,FT,Cloud Operations Engineer,66000,EUR,78015,NL,100,NL,L
574,2020,MI,FT,Site Reliability Engineer,52000,EUR,59304,ES,100,ES,L
575,2021,MI,FT,DevOps Engineer,135000,USD,135000,US,100,US,L
576,2021,MI,FT,Cloud DevOps Engineer,17501,EUR,20687,BA,50,BA,M
577,2021,MI,FT,DevOps Engineer,49896,EUR,58979,NL,100,NL,S
578,2021,SE,FT,DevOps Engineer,189750,USD,189750,US,100,US,L
579,2021,SE,FT,Cloud DevOps Engineer,40000,USD,40000,SK,100,SK,L
580,2021,SE,FT,DevOps Engineer,150000,USD,150000,US,100,US,L
581,2021,MI,FT,DevOps Engineer,55680,EUR,65817,BE,50,BE,L
582,2021,SE,CT,DevOps Consultant,260000,PLN,67307,PL,50,PL,L
583,2021,SE,FT,Cloud DevOps Systems Engineer,70000,EUR,82744,DE,50,DE,L
584,2021,MI,FT,DevOps Engineer,1300000,INR,17580,IN,100,IN,L
585,2021,SE,FT,Site Reliability Engineer,51000,USD,51000,PL,100,PL,S
586,2021,EX,FT,DevOps Manager,82000,GBP,112788,GB,50,GB,L
587,2020,SE,FT,DevOps Engineer,120000,CHF,127876,CH,50,CH,S
588,2020,SE,FT,DevSecOps Engineer,175000,AUD,120528,AU,100,AU,L
589,2021,SE,FT,Cloud Architect,140000,USD,140000,US,100,US,L
590,2020,MI,FT,DevOps Engineer,55000,EUR,62726,FR,100,FR,M
591,2021,EN,FT,DevOps Engineer,22800,EUR,26950,RO,100,RO,L
592,2021,SE,FT,DevOps Engineer,125000,EUR,147757,IE,100,IE,L
593,2021,MI,FT,Lead DevOps Engineer,42600,EUR,50355,NL,50,NL,M
594,2020,MI,FT,DevOps Engineer,54000,EUR,61585,FR,50,FR,L
595,2021,MI,FT,Infrastructure Engineer,38016,GBP,52289,GB,100,GB,L
596,2021,MI,FT,DevOps Engineer,42000,GBP,57769,GB,100,GB,M
597,2020,EN,FT,Network Deployment Engineer,44000,EUR,50180,DE,100,DE,M
598,2020,SE,FT,Site Reliability Engineer,58000,GBP,74393,GB,100,GB,L
599,2020,EX,FT,Manager of DevOps & Engineering Infrastructure,225000,AUD,154965,AU,50,AU,L
600,2021,EX,FT,Manager of DevOps & Engineering Infrastructure,157000,AUD,117828,AU,50,AU,M
601,2021,SE,FT,Site Reliability Engineer,115000,GBP,158179,GB,50,GB,L
602,2021,MI,FT,Lead Platform Engineer,80000,NZD,56554,NZ,50,NZ,L
603,2020,MI,FT,Site Reliability Engineer,38000,GBP,48740,GB,0,FR,M
604,2021,SE,CT,DevOps Engineer,250000,PLN,64718,PL,100,PL,L
605,2020,EN,FT,Site Reliability Engineer,25500,GBP,32707,GB,0,FR,M
606,2020,SE,FT,Cloud Engineer,700000,NOK,74435,NO,100,NO,S
607,2021,EN,FT,DevOps Engineer,52000,EUR,61467,DE,50,DE,S
608,2020,EN,FT,IT Infrastructure Engineer,32000,EUR,36495,FR,100,FR,S
609,2021,EN,FT,DevOps Engineer,54000,EUR,63831,DE,100,DE,L
610,2021,MI,CT,DevOps Engineer,140000,EUR,165488,ES,100,US,M
611,2020,MI,FT,DevOps Engineer,60000,GBP,76958,GB,50,GB,M
612,2021,MI,FT,DevOps Infrastructure Engineer,40000,EUR,47282,ES,100,ES,L
613,2021,MI,FT,Test Automation Engineer,140000,USD,140000,US,0,US,M
614,2021,MI,FT,Test Automation Engineer,110000,USD,110000,US,0,US,M
615,2021,MI,FT,Cloud DevOps Engineer,40000,GBP,55018,GB,50,GB,M
616,2021,EN,FT,DevOps Engineer,110000,USD,110000,US,50,US,M
617,2021,EN,FT,DevOps Engineer,90000,USD,90000,US,100,US,M
618,2021,SE,FT,Platform Engineer,160000,USD,160000,US,100,US,M
619,2021,SE,FT,Site Reliability Engineer,4100000,INR,55446,IN,0,IN,L
620,2021,MI,FT,Cloud DevOps Engineer,31200,USD,31200,IL,0,IL,M
621,2021,SE,FT,DevOps Engineer,105000,CAD,83750,CA,50,CA,M
622,2021,SE,FT,DevOps Engineer,161500,USD,161500,US,100,US,L
623,2021,MI,FT,Site Reliability Engineer,85000,USD,85000,US,100,US,L
624,2020,SE,FT,DevOps Engineer,275000,USD,275000,US,100,US,L
625,2020,MI,FT,DevOps Developer,121000,USD,121000,US,50,US,M
626,2021,EN,FT,DevOps Engineer,192000,INR,2596,IN,100,IN,S
627,2020,EN,FT,DevOps Engineer,40000,GBP,51305,GB,50,GB,S
628,2020,SE,FT,DevOps Architect,650000,HKD,83805,HK,100,US,L
629,2021,SE,FT,DevOps Engineer,71000,EUR,83926,PT,100,ES,L
630,2021,SE,FT,Automation Engineer,67000,EUR,79197,PT,100,PT,S
631,2021,SE,FT,DevOps Engineer,95000,EUR,112295,NL,50,NL,L
632,2021,SE,CT,DevSecOps Engineer,335000,USD,335000,US,100,US,S
633,2021,MI,FT,Cloud Architect,40000,EUR,47282,PT,50,PT,L
634,2021,SE,FT,DevOps Team Lead,193000,USD,193000,US,0,US,L
635,2020,MI,FT,Cloud DevOps Engineer,200000,EUR,228094,FR,100,FR,M
636,2021,EN,FT,IT DevOps Engineer,17100,EUR,20213,ES,0,ES,M
637,2021,MI,FT,DevOps Developer,57000,EUR,67377,DE,50,DE,L
638,2021,MI,FT,Data Platform Engineer,30000,USD,30000,IN,0,IN,L
639,2020,EN,FT,Cloud DevOps Systems Engineer,30000,EUR,34214,FR,0,FR,M
640,2020,SE,FT,DevOps Consultant,119000,CHF,126811,FR,0,CH,L
641,2020,SE,FT,IT Infrastructure Engineer,45000,EUR,51321,IT,0,IT,M
642,2021,SE,FT,DevOps Engineer,75000,GBP,103160,GB,100,GB,L
643,2021,SE,FT,DevOps Architect,48000,USD,48000,US,0,RU,M
644,2020,SE,FT,DevOps Engineer,120000,CAD,89506,CA,50,CA,S
645,2021,SE,FT,DevOps Architect,38000,EUR,44918,ES,50,ES,L
646,2021,MI,FT,DevOps Engineer,26556,EUR,31390,BG,100,BG,S
647,2021,SE,FT,Lead Site Reliability Engineer,130000,USD,130000,US,100,US,M
648,2021,SE,FT,DevOps Engineer,133000,NZD,94022,NZ,100,NZ,M
649,2021,MI,FT,Lead DevOps Engineer,3300000,INR,44627,IN,50,IN,L
650,2020,MI,CT,Cloud Engineer,72000,USD,72000,SV,100,US,M
651,2021,EN,FT,DevOps Consultant,450000,INR,6085,IN,50,IN,L
652,2021,MI,FT,DevOps Engineer,1350000,INR,18256,IN,0,IN,L
653,2021,SE,FT,DevOps Infrastructure Engineer,145000,CAD,115655,CA,100,CA,L
654,2021,MI,FT,Cloud DevOps Engineer,35000,EUR,41372,PT,50,PT,L
655,2021,MI,FT,DevOps Engineer,49000,EUR,57920,AT,0,AT,L
656,2021,SE,FT,Cloud Architect,85000,GBP,116914,GB,100,GB,M
657,2021,SE,FT,DevOps Automation Engineer,700000,DKK,111259,DK,50,DK,L
658,2020,MI,FT,Site Reliability Engineer,70000,CAD,52212,CA,100,CA,M
659,2021,MI,FT,Site Reliability Engineer,146000,USD,146000,US,100,US,L
660,2021,MI,FT,Site Reliability Engineer,133830,USD,133830,US,100,US,L
661,2021,MI,FT,DevOps Architect,25000,EUR,29551,PT,50,PT,M
662,2021,SE,FT,DevOps Architect,32000,EUR,37825,ES,100,ES,L
663,2021,SE,FT,Infrastructure Engineer,160000,CAD,127620,CA,100,US,M
664,2020,MI,FT,DevOps Engineer,1100000,INR,14843,IN,0,IN,M
665,2021,EX,FT,DevSecOps Engineer,160000,USD,160000,US,100,US,S
666,2020,MI,FT,Automation Engineer,135000,USD,135000,US,50,US,L
667,2020,SE,FT,Principal DevOps Engineer,146000,USD,146000,US,50,US,L
668,2021,SE,FT,Lead Site Reliability Engineer,3200000,INR,43275,IN,100,IN,M
669,2020,SE,FT,DevOps Engineer,107000,USD,107000,US,100,US,M
670,2020,MI,FT,DevOps Engineer,62000,EUR,70709,NL,0,NL,L
671,2020,SE,FT,Cloud Engineer,180000,USD,180000,US,50,US,L
672,2020,MI,FT,Site Reliability Engineer,82500,EUR,94089,NL,100,NL,M
673,2021,MI,FT,DevOps Engineer,1000000,INR,13523,IN,0,IN,L
674,2021,MI,FT,DevOps Engineer,4800,USD,4800,EC,100,US,L
675,2020,SE,FT,DevOps Engineer,165000,USD,165000,US,50,US,M
676,2020,SE,FT,Staff Site Reliability Engineer,258000,USD,258000,US,50,US,L
677,2021,SE,FT,DevOps Engineer,1800000,INR,24342,IN,50,IN,L
678,2020,SE,FT,Lead DevOps Engineer,90000,GBP,115437,GB,50,GB,M
679,2020,MI,FT,DevOps Infrastructure Engineer,45000,EUR,51321,RO,100,RO,L
680,2020,SE,FT,Site Reliability Engineer,51600,EUR,58848,RS,100,US,S
681,2021,EX,FT,Principal Cloud Architect,200000,USD,200000,US,100,US,S
682,2020,SE,FT,Lead DevOps Engineer,75000,EUR,85535,DE,100,DE,L
683,2020,SE,FT,Lead DevOps Engineer,136000,USD,136000,US,50,US,M
684,2021,SE,FT,Principal Site Reliability Engineer,250000,USD,250000,US,100,US,M
685,2020,SE,CT,DevOps Engineer,65000,USD,65000,ES,100,US,L
686,2021,SE,FT,Infrastructure Engineer,150000,USD,150000,US,100,US,M
687,2020,SE,FT,DevOps Infrastructure Engineer,72000,USD,72000,CR,100,CR,M
688,2021,EN,FT,Cloud Engineer,101000,USD,101000,US,50,US,L
689,2021,SE,FT,DevOps Engineer,125000,USD,125000,US,100,US,L
690,2020,SE,FT,Cloud DevOps Engineer,140000,USD,140000,US,100,US,L
691,2020,EN,FT,Cloud DevOps Engineer,32000,USD,32000,LT,50,LT,L
692,2021,MI,FT,DevOps Engineer,50000,GBP,68773,GB,100,GB,M
693,2020,SE,FT,Lead DevOps Engineer,90000,GBP,115437,GB,100,GB,M
694,2020,SE,FT,DevOps Manager,118500,GBP,151993,GB,100,US,L
695,2021,SE,FT,Site Reliability Engineer,85000,EUR,100474,NL,100,NL,L
